Counter,Demand_el [MWh],Demand_th [MWh],Sol_irradiation [Wh/sqm],Wind_power [kW/unit],Charging [-],Dicharging [-],Mobility_bev [MWh],Mobility_car [km]
201.0000000000,3.5236127050,22.6510204100,2.6633771900,1980.4561080000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
202.0000000000,3.5683262590,21.7122449000,10.6535087600,2050.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
203.0000000000,3.6438161030,20.9612244900,26.6337719000,2050.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
204.0000000000,3.6673819480,20.9612244900,37.2872806600,2050.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
205.0000000000,3.5774052640,20.3979591800,18.6436403300,2050.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
206.0000000000,3.4721063850,19.1775510200,21.3070175200,2050.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
207.0000000000,3.3530900720,19.2714285700,13.3168859500,2050.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
208.0000000000,3.3225116300,19.0836734700,5.3267543810,2050.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
209.0000000000,3.4333282580,19.0836734700,0.0000000000,2050.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
210.0000000000,3.6538623630,19.1775510200,0.0000000000,2038.7626410000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
211.0000000000,3.5764599920,19.1775510200,0.0000000000,2029.0448860000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
212.0000000000,3.2948129680,19.0836734700,0.0000000000,2050.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
213.0000000000,2.9164844250,19.0836734700,0.0000000000,1788.9224780000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
214.0000000000,2.6128103700,19.0836734700,0.0000000000,1757.1987850000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
215.0000000000,2.2809979920,18.5204081600,0.0000000000,966.1629761000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
216.0000000000,1.9483942240,18.0510204100,0.0000000000,442.7156407000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
217.0000000000,1.5798261620,16.7367346900,0.0000000000,195.6238585000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
218.0000000000,1.4408492270,15.7040816300,0.0000000000,161.2258937000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
219.0000000000,1.3046421590,15.1408163300,0.0000000000,1169.6910420000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
220.0000000000,1.2723270540,15.0469387800,0.0000000000,1725.4750910000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
221.0000000000,1.2850552480,15.4224489800,0.0000000000,2029.0448860000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
222.0000000000,1.2845276540,15.0469387800,0.0000000000,1999.8916190000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
223.0000000000,1.3818906480,15.5163265300,0.0000000000,1934.4468820000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
224.0000000000,1.6928850640,15.5163265300,0.0000000000,1957.7708010000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
225.0000000000,2.0806443410,15.8918367300,32.7014329700,1911.1229630000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
226.0000000000,2.3796799700,16.4551020400,13.3168859500,2050.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
227.0000000000,2.5061705240,17.8632653100,26.6337719000,2050.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
228.0000000000,2.6540945660,17.9571428600,18.6436403300,2050.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
229.0000000000,2.6880584010,19.5530612200,23.9703947100,2050.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
230.0000000000,2.5417171390,20.2102040800,55.9309210000,2050.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
231.0000000000,2.4039272900,20.3979591800,18.6436403300,2050.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
232.0000000000,2.2696327480,20.1163265300,2.6633771900,2050.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
233.0000000000,2.3812847330,19.9285714300,0.0000000000,2050.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
234.0000000000,2.7149217060,19.8346938800,0.0000000000,2050.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
235.0000000000,2.7305736480,20.0224489800,0.0000000000,2050.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
236.0000000000,2.5189646670,20.6795918400,0.0000000000,1841.1512060000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
237.0000000000,2.1664222590,20.3040816300,0.0000000000,2050.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
238.0000000000,1.9691022710,18.9897959200,0.0000000000,2048.4803970000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
239.0000000000,1.9154416100,18.8959183700,0.0000000000,2019.3271300000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
240.0000000000,1.6341243320,16.5489795900,0.0000000000,1980.4561080000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
241.0000000000,1.2991463920,15.7979591800,0.0000000000,1817.8272870000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
242.0000000000,1.0773372700,15.8918367300,0.0000000000,1501.5548440000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
243.0000000000,0.9617063500,17.5816326500,0.0000000000,1841.1512060000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
244.0000000000,0.9178281530,17.5816326500,0.0000000000,1693.7513980000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
245.0000000000,0.9471315780,17.3938775500,0.0000000000,1725.4750910000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
246.0000000000,0.9122884210,17.6755102000,0.0000000000,1598.5803180000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
247.0000000000,0.8380955770,18.9897959200,0.0000000000,1662.0277050000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
248.0000000000,0.9963296770,19.8346938800,0.0000000000,1788.9224780000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
249.0000000000,1.2979373240,20.1163265300,13.3168859500,1725.4750910000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
250.0000000000,1.6007540400,20.0224489800,67.4411599800,1887.7990440000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
251.0000000000,1.9289611950,20.2102040800,65.0356155100,2038.7626410000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
252.0000000000,2.2082999970,20.2102040800,230.8738510000,2009.6093750000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
253.0000000000,2.2310304860,21.9000000000,141.6414455000,2009.6093750000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
254.0000000000,2.0892836850,23.4959183700,67.0815942300,2050.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
255.0000000000,2.0047588020,25.6551020400,103.5087049000,2050.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
256.0000000000,1.9693001190,24.1530612200,61.0077509400,1934.4468820000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
257.0000000000,2.0749067610,22.8387755100,0.0000000000,2038.7626410000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
258.0000000000,2.5001471640,21.9938775500,0.0000000000,1999.8916190000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
259.0000000000,2.5908053220,22.2755102000,0.0000000000,1957.7708010000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
260.0000000000,2.4420019580,21.9938775500,0.0000000000,1841.1512060000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
261.0000000000,2.1589480170,21.6183673500,0.0000000000,1841.1512060000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
262.0000000000,1.9951741860,20.4918367300,0.0000000000,1757.1987850000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
263.0000000000,2.0421080290,19.6469387800,0.0000000000,1999.8916190000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
264.0000000000,1.7304321380,17.8632653100,0.0000000000,1864.4751250000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
265.0000000000,1.4543028630,16.9244898000,0.0000000000,1864.4751250000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
266.0000000000,1.2943980510,16.7367346900,0.0000000000,1693.7513980000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
267.0000000000,1.2385390830,16.2673469400,0.0000000000,1335.1586340000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
268.0000000000,1.2317023500,16.1734693900,0.0000000000,1169.6910420000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
269.0000000000,1.3609188040,16.5489795900,0.0000000000,1390.6240370000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
270.0000000000,1.7463698600,18.4265306100,0.0000000000,1446.0894400000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
271.0000000000,2.5551268090,19.2714285700,0.0000000000,1224.2278270000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
272.0000000000,3.2694005450,20.5857142900,0.0000000000,1279.6932300000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
273.0000000000,3.5528501810,20.4918367300,5.3267543810,1725.4750910000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
274.0000000000,3.5368025440,20.3979591800,13.3168859500,1598.5803180000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
275.0000000000,3.6892331140,21.7122449000,21.3070175200,1693.7513980000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
276.0000000000,3.8213073670,22.1816326500,42.6140350400,1725.4750910000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
277.0000000000,3.7843978010,22.0877551000,42.6140350400,1957.7708010000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
278.0000000000,3.7295280720,20.5857142900,29.2971490900,1999.8916190000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
279.0000000000,3.6407604570,20.9612244900,15.9802631400,2048.4803970000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
280.0000000000,3.5395504270,19.4591836700,5.3267543810,2009.6093750000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
281.0000000000,3.5607421010,19.1775510200,0.0000000000,2029.0448860000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
282.0000000000,3.7230650510,19.5530612200,0.0000000000,1980.4561080000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
283.0000000000,3.7181628270,19.5530612200,0.0000000000,1598.5803180000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
284.0000000000,3.5562795390,19.6469387800,0.0000000000,1630.3040110000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
285.0000000000,3.1585619330,18.2387755100,0.0000000000,1067.9270090000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
286.0000000000,2.8810037590,17.8632653100,0.0000000000,613.6790050000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
287.0000000000,2.6130741670,17.7693877600,0.0000000000,1017.0449920000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
288.0000000000,2.1478026040,16.4551020400,0.0000000000,966.1629761000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
289.0000000000,1.7756732850,16.3612244900,0.0000000000,1390.6240370000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
290.0000000000,1.5820464520,16.4551020400,0.0000000000,1501.5548440000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
291.0000000000,1.4892559360,16.8306122400,0.0000000000,1335.1586340000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
292.0000000000,1.4865300360,16.3612244900,0.0000000000,1557.0202470000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
293.0000000000,1.6812780050,16.5489795900,0.0000000000,1501.5548440000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
294.0000000000,1.9940310660,18.8959183700,0.0000000000,1788.9224780000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
295.0000000000,2.6022584990,19.8346938800,0.0000000000,1757.1987850000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
296.0000000000,3.2628495920,20.3040816300,0.0000000000,573.6481642000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
297.0000000000,3.4368015830,20.7734693900,101.6490170000,966.1629761000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
298.0000000000,3.3954734210,20.7734693900,106.0464427000,1725.4750910000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
299.0000000000,3.3900875700,19.6469387800,212.8070780000,1887.7990440000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
300.0000000000,3.4264475590,19.4591836700,341.8476217000,1864.4751250000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
301.0000000000,3.3767218670,18.6142857100,411.8851551000,1817.8272870000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
302.0000000000,3.3112343170,18.2387755100,271.8004881000,1390.6240370000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
303.0000000000,3.1322042390,18.6142857100,28.5416718600,1390.6240370000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
304.0000000000,3.1337870190,18.4265306100,7.9901315710,1446.0894400000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
305.0000000000,3.1765660630,18.8020408200,0.0000000000,773.8023685000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
306.0000000000,3.4722822490,19.3653061200,0.0000000000,653.7098459000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
307.0000000000,3.4220289630,19.1775510200,0.0000000000,573.6481642000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
308.0000000000,3.1889205460,19.8346938800,0.0000000000,1279.6932300000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
309.0000000000,2.7910710410,19.7408163300,0.0000000000,442.7156407000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
310.0000000000,2.5393429680,19.5530612200,0.0000000000,1169.6910420000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
311.0000000000,2.3585542440,17.0183673500,0.0000000000,533.6173233000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
312.0000000000,1.9875900280,16.1734693900,0.0000000000,352.2124467000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
313.0000000000,1.5923565090,16.2673469400,0.0000000000,1017.0449920000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
314.0000000000,1.3575773780,17.1122449000,0.0000000000,966.1629761000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
315.0000000000,1.2237884470,17.0183673500,0.0000000000,382.3801780000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
316.0000000000,1.2698869330,16.7367346900,0.0000000000,49.5898409700,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
317.0000000000,1.4225813010,18.2387755100,0.0000000000,121.7647854000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
318.0000000000,1.7794323890,19.3653061200,0.0000000000,442.7156407000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
319.0000000000,2.4982786030,19.2714285700,0.0000000000,1887.7990440000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
320.0000000000,3.1948559730,20.0224489800,0.0000000000,1067.9270090000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
321.0000000000,3.4404287880,21.5244898000,85.4898033200,1390.6240370000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
322.0000000000,3.3828551420,22.8387755100,313.8429275000,813.8332093000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
323.0000000000,3.5032783700,24.9979591800,107.3496351000,733.7715276000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
324.0000000000,3.5296580480,22.1816326500,109.2910758000,1757.1987850000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
325.0000000000,3.4208638610,21.4306122400,236.0473142000,1446.0894400000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
326.0000000000,3.3575746180,20.2102040800,159.3074506000,1067.9270090000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
327.0000000000,3.2410643750,20.0224489800,26.6337719000,915.2809597000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
328.0000000000,3.1651128870,19.5530612200,13.3168859500,258.6758467000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
329.0000000000,3.1942404470,19.5530612200,0.0000000000,503.0511033000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
330.0000000000,3.4635549720,22.3693877600,0.0000000000,533.6173233000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
331.0000000000,3.3573328040,22.2755102000,0.0000000000,966.1629761000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
332.0000000000,3.2312159620,21.9000000000,0.0000000000,1279.6932300000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
333.0000000000,2.8870710850,21.0551020400,0.0000000000,472.8833720000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
334.0000000000,2.6046766360,20.9612244900,0.0000000000,352.2124467000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
335.0000000000,2.4109398870,20.2102040800,0.0000000000,121.7647854000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
336.0000000000,2.0829965290,17.7693877600,0.0000000000,195.6238585000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
337.0000000000,1.7499530990,17.4877551000,0.0000000000,134.9184882000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
338.0000000000,1.5796283140,18.1448979600,0.0000000000,161.2258937000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
339.0000000000,1.5117665940,18.8959183700,0.0000000000,322.0447154000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
340.0000000000,1.5557766890,19.5530612200,0.0000000000,216.6411879000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
341.0000000000,1.6513150880,20.3979591800,0.0000000000,258.6758467000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
342.0000000000,1.9339733340,21.3367346900,0.0000000000,300.7105055000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
343.0000000000,2.6088754020,20.8673469400,0.0000000000,773.8023685000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
344.0000000000,3.2053199120,21.9000000000,0.0000000000,693.7406867000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
345.0000000000,3.4703697220,22.2755102000,7.9901315710,1118.8090250000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
346.0000000000,3.4525194740,21.8061224500,29.2971490900,1757.1987850000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
347.0000000000,3.5438151410,22.0877551000,45.2774122400,1911.1229630000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
348.0000000000,3.6563684320,21.2428571400,66.5844297600,1817.8272870000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
349.0000000000,3.5792958080,21.0551020400,71.9111841400,1864.4751250000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
350.0000000000,3.5061141860,21.5244898000,90.7488782800,1934.4468820000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
351.0000000000,3.3842620580,19.9285714300,65.5446759300,1911.1229630000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
352.0000000000,3.3152792010,19.3653061200,18.6436403300,1757.1987850000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
353.0000000000,3.3059583820,19.7408163300,0.0000000000,1788.9224780000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
354.0000000000,3.5309770320,20.2102040800,0.0000000000,1446.0894400000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
355.0000000000,3.4783495750,20.5857142900,0.0000000000,1279.6932300000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
356.0000000000,3.3728748310,20.3979591800,0.0000000000,1279.6932300000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
357.0000000000,3.0436784370,20.3040816300,0.0000000000,966.1629761000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
358.0000000000,2.7489954560,19.8346938800,0.0000000000,773.8023685000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
